state,year,bias,perc,id,color
MN,2005,Anti-American Indian or Alaska Native,0.9778994719342853,27,blue
MN,2005,Anti-Hispanic or Latino,4.693917465284568,27,blue
MN,2005,Anti-White,3.1292783101897124,27,blue
MN,2005,Anti-Black or African American,14.081752395853707,27,blue
MN,2005,Anti-Jewish,3.3248582045765698,27,blue
MN,2005,Anti-Catholic,0.19557989438685702,27,blue
MN,2005,Anti-Asian,2.1513788382554275,27,blue
MN,2005,Anti-Lesbian (Female),0.9778994719342853,27,blue
MN,2005,Anti-Other Race/Ethnicity/Ancestry,4.498337570897712,27,blue
MN,2005,Anti-Gay (Male),4.302757676510855,27,blue
MN,2005,Anti-Islamic (Muslim),0.586739683160571,27,blue
MN,2005,Anti-Mental/Physical Disability,0.586739683160571,27,blue
MN,2006,Anti-Islamic (Muslim),0.9718172983479105,27,blue
MN,2006,Anti-White,3.109815354713314,27,blue
MN,2006,Anti-Other Race/Ethnicity/Ancestry,1.1661807580174928,27,blue
MN,2006,Anti-Black or African American,8.551992225461612,27,blue
MN,2006,Anti-Heterosexual,0.7774538386783285,27,blue
MN,2006,"Anti-Multiple Races, Group",5.636540330417882,27,blue
MN,2006,Anti-Lesbian (Female),0.38872691933916426,27,blue
MN,2006,Anti-Jewish,1.3605442176870748,27,blue
MN,2006,Anti-Asian,0.9718172983479105,27,blue
MN,2006,Anti-Catholic,0.19436345966958213,27,blue
MN,2006,Anti-American Indian or Alaska Native,0.7774538386783285,27,blue
MN,2006,Anti-Gay (Male),2.7210884353741496,27,blue
MN,2007,Anti-Lesbian (Female),1.7347725520431765,27,blue
MN,2007,"Anti-Multiple Races, Group",0.3855050115651503,27,blue
MN,2007,Anti-Jewish,1.7347725520431765,27,blue
MN,2007,Anti-Other Religion,0.7710100231303006,27,blue
MN,2007,Anti-Other Race/Ethnicity/Ancestry,2.120277563608327,27,blue
MN,2007,Anti-Bisexual,0.19275250578257516,27,blue
MN,2007,Anti-Black or African American,9.252120277563609,27,blue
MN,2007,Anti-Catholic,0.19275250578257516,27,blue
MN,2007,Anti-Mental/Physical Disability,0.3855050115651503,27,blue
MN,2007,Anti-Islamic (Muslim),0.7710100231303006,27,blue
MN,2007,Anti-Asian,1.1565150346954511,27,blue
MN,2007,Anti-Gay (Male),3.0840400925212026,27,blue
MN,2007,Anti-American Indian or Alaska Native,0.963762528912876,27,blue
MN,2007,Anti-Hispanic or Latino,4.047802621434078,27,blue
MN,2007,Anti-LGBT,0.19275250578257516,27,blue
MN,2007,Anti-White,3.2767925983037776,27,blue
MN,2008,Anti-Gay (Male),4.6875,27,blue
MN,2008,Anti-Black or African American,12.890625,27,blue
MN,2008,Anti-White,3.515625,27,blue
MN,2008,Anti-Hispanic or Latino,2.734375,27,blue
MN,2008,Anti-Mental/Physical Disability,0.1953125,27,blue
MN,2008,Anti-Jewish,1.3671875,27,blue
MN,2008,Anti-American Indian or Alaska Native,0.5859375,27,blue
MN,2008,Anti-Asian,1.7578125,27,blue
MN,2008,Anti-Islamic (Muslim),0.390625,27,blue
MN,2008,Anti-Other Religion,0.78125,27,blue
MN,2008,Anti-Other Race/Ethnicity/Ancestry,1.953125,27,blue
MN,2008,Anti-Lesbian (Female),1.171875,27,blue
MN,2009,Anti-American Indian or Alaska Native,0.38461538461538464,27,blue
MN,2009,Anti-Mental/Physical Disability,0.38461538461538464,27,blue
MN,2009,Anti-Asian,0.9615384615384616,27,blue
MN,2009,Anti-White,3.076923076923077,27,blue
MN,2009,Anti-Gay (Male),4.038461538461538,27,blue
MN,2009,Anti-Catholic,0.19230769230769232,27,blue
MN,2009,Anti-Other Religion,0.38461538461538464,27,blue
MN,2009,Anti-Other Race/Ethnicity/Ancestry,1.5384615384615385,27,blue
MN,2009,Anti-Islamic (Muslim),0.9615384615384616,27,blue
MN,2009,Anti-Lesbian (Female),1.346153846153846,27,blue
MN,2009,Anti-Jewish,1.346153846153846,27,blue
MN,2009,Anti-Hispanic or Latino,2.692307692307692,27,blue
MN,2009,Anti-Black or African American,12.115384615384615,27,blue
MN,2010,Anti-Islamic (Muslim),0.38336208548974504,27,blue
MN,2010,Anti-Other Race/Ethnicity/Ancestry,1.3417672992141076,27,blue
MN,2010,Anti-Asian,0.9584052137243627,27,blue
MN,2010,Anti-Black or African American,8.817327966264136,27,blue
MN,2010,Anti-Other Religion,0.5750431282346176,27,blue
MN,2010,Anti-Jewish,0.7667241709794901,27,blue
MN,2010,Anti-Gay (Male),3.0668966839179603,27,blue
MN,2010,Anti-Hispanic or Latino,3.833620854897451,27,blue
MN,2010,Anti-White,3.4502587694077054,27,blue
MN,2010,Anti-Lesbian (Female),0.7667241709794901,27,blue
MN,2010,Anti-Heterosexual,0.38336208548974504,27,blue
MN,2011,Anti-Gay (Male),4.7384382107657315,27,blue
MN,2011,Anti-American Indian or Alaska Native,0.37907505686125853,27,blue
MN,2011,Anti-Black or African American,10.04548900682335,27,blue
MN,2011,Anti-Islamic (Muslim),0.9476876421531463,27,blue
MN,2011,Anti-Heterosexual,0.37907505686125853,27,blue
MN,2011,Anti-Catholic,0.18953752843062927,27,blue
MN,2011,Anti-Mental/Physical Disability,0.18953752843062927,27,blue
MN,2011,Anti-Lesbian (Female),1.1372251705837755,27,blue
MN,2011,Anti-Hispanic or Latino,1.1372251705837755,27,blue
MN,2011,Anti-Jewish,3.2221379833206973,27,blue
MN,2011,Anti-Other Race/Ethnicity/Ancestry,2.274450341167551,27,blue
MN,2011,Anti-Asian,1.1372251705837755,27,blue
MN,2011,Anti-White,2.084912812736922,27,blue
MN,2011,Anti-LGBT,0.18953752843062927,27,blue
MN,2012,Anti-Other Religion,0.18681113394358304,27,blue
MN,2012,Anti-Islamic (Muslim),0.18681113394358304,27,blue
MN,2012,"Anti-Multiple Religions, Group",0.18681113394358304,27,blue
MN,2012,Anti-Other Race/Ethnicity/Ancestry,0.9340556697179152,27,blue
MN,2012,Anti-Heterosexual,0.18681113394358304,27,blue
MN,2012,Anti-Lesbian (Female),0.7472445357743321,27,blue
MN,2012,Anti-White,1.1208668036614982,27,blue
MN,2012,Anti-Hispanic or Latino,0.7472445357743321,27,blue
MN,2012,Anti-Black or African American,5.977956286194657,27,blue
MN,2012,Anti-American Indian or Alaska Native,0.37362226788716607,27,blue
MN,2012,Anti-Gay (Male),1.307677937605081,27,blue
MN,2012,Anti-Jewish,1.4944890715486643,27,blue
MN,2016,Anti-Protestant,0.1841620626151013,27,blue
MN,2016,Anti-Other Religion,0.5524861878453039,27,blue
MN,2016,Anti-Jewish,1.8416206261510129,27,blue
MN,2016,Anti-Arab,0.3683241252302026,27,blue
MN,2016,Anti-Gay (Male),1.6574585635359116,27,blue
MN,2016,Anti-Bisexual,0.1841620626151013,27,blue
MN,2016,Anti-American Indian or Alaska Native,0.3683241252302026,27,blue
MN,2016,Unknown,0.5524861878453039,27,blue
MN,2016,Anti-Black or African American,6.261510128913444,27,blue
MN,2016,Anti-LGBT,0.5524861878453039,27,blue
MN,2016,Anti-Islamic (Muslim),2.5782688766114177,27,blue
MN,2016,Anti-Other Race/Ethnicity/Ancestry,1.4732965009208103,27,blue
MN,2016,"Anti-Multiple Races, Group",0.1841620626151013,27,blue
MN,2016,Anti-Hispanic or Latino,1.4732965009208103,27,blue
MN,2016,Anti-White,2.3941068139963164,27,blue
MN,2016,"Anti-Multiple Religions, Group",0.1841620626151013,27,blue
MN,2016,Anti-Asian,1.1049723756906078,27,blue
MN,2017,Anti-Atheism/Agnosticism,0.1779676098949991,27,blue
MN,2017,Anti-Asian,0.8898380494749955,27,blue
MN,2017,Anti-Other Race/Ethnicity/Ancestry,1.2457732692649937,27,blue
MN,2017,Anti-White,3.7373198077949814,27,blue
MN,2017,Unknown,0.3559352197899982,27,blue
MN,2017,Anti-Catholic,0.1779676098949991,27,blue
MN,2017,Anti-Bisexual,0.7118704395799964,27,blue
MN,2017,Anti-Other Religion,1.2457732692649937,27,blue
MN,2017,Anti-Jewish,2.3135789286349886,27,blue
MN,2017,Anti-Black or African American,8.00854244527496,27,blue
MN,2017,Anti-Lesbian (Female),0.7118704395799964,27,blue
MN,2017,Anti-Islamic (Muslim),1.779676098949991,27,blue
MN,2017,Anti-Hispanic or Latino,0.8898380494749955,27,blue
MN,2017,Anti-Gay (Male),2.3135789286349886,27,blue
MN,2017,Anti-Arab,0.3559352197899982,27,blue
MN,2017,Anti-American Indian or Alaska Native,0.1779676098949991,27,blue
MN,2017,"Anti-Multiple Races, Group",0.5339028296849972,27,blue
MN,2018,Anti-Other Race/Ethnicity/Ancestry,1.0442046641141665,27,blue
MN,2018,Anti-Islamic (Muslim),1.7403411068569439,27,blue
MN,2018,"Anti-Multiple Races, Group",0.1740341106856944,27,blue
MN,2018,Anti-White,1.3922728854855553,27,blue
MN,2018,"Anti-Multiple Religions, Group",0.1740341106856944,27,blue
MN,2018,Anti-Protestant,0.1740341106856944,27,blue
MN,2018,Anti-Asian,0.5221023320570832,27,blue
MN,2018,Anti-American Indian or Alaska Native,0.1740341106856944,27,blue
MN,2018,Anti-Other Religion,0.3480682213713888,27,blue
MN,2018,Anti-Hispanic or Latino,1.2182387747998606,27,blue
MN,2018,Anti-Black or African American,6.9613644274277755,27,blue
MN,2018,Anti-LGBT,0.1740341106856944,27,blue
MN,2018,Anti-Native Hawaiian or Other Pacific Islander,0.1740341106856944,27,blue
MN,2018,Anti-Lesbian (Female),0.3480682213713888,27,blue
MN,2018,Anti-Bisexual,0.5221023320570832,27,blue
MN,2018,Anti-Jewish,1.5663069961712497,27,blue
MN,2018,Anti-Mental/Physical Disability,0.5221023320570832,27,blue
MN,2018,Anti-Arab,0.6961364427427776,27,blue
MN,2018,Anti-Gay (Male),3.4806822137138878,27,blue
MN,2018,Anti-Sikh,0.1740341106856944,27,blue
MN,2018,Anti-Catholic,0.3480682213713888,27,blue
MO,1991,Anti-Gay (Male),1.6022431403965551,29,red
MO,1991,Anti-Jewish,0.6008411776487083,29,red
MO,1991,Anti-Hispanic or Latino,0.4005607850991388,29,red
MO,1991,Anti-Black or African American,13.61906669337072,29,red
MO,1991,Anti-White,6.4089725615862205,29,red
MO,1991,Anti-LGBT,0.4005607850991388,29,red
MO,1991,Anti-Asian,1.4019627478469858,29,red
MO,1991,Anti-Other Race/Ethnicity/Ancestry,0.6008411776487083,29,red
MO,1991,"Anti-Multiple Religions, Group",0.2002803925495694,29,red
MO,1991,Anti-Other Religion,0.2002803925495694,29,red
MO,1991,Anti-Lesbian (Female),0.2002803925495694,29,red
MO,1991,"Anti-Multiple Races, Group",1.6022431403965551,29,red
MO,1992,Anti-Asian,0.19755037534571315,29,blue
MO,1992,Anti-Gay (Male),0.7902015013828526,29,blue
MO,1992,Anti-Arab,0.5926511260371395,29,blue
MO,1992,Anti-LGBT,1.7779533781114183,29,blue
MO,1992,Anti-Lesbian (Female),0.19755037534571315,29,blue
MO,1992,Anti-Jewish,0.19755037534571315,29,blue
MO,1992,Anti-White,11.853022520742789,29,blue
MO,1992,"Anti-Multiple Races, Group",0.19755037534571315,29,blue
MO,1992,Anti-Black or African American,15.0138285262742,29,blue
MO,1992,Anti-Hispanic or Latino,0.3951007506914263,29,blue
MO,1993,"Anti-Multiple Races, Group",0.7714561234329798,29,blue
MO,1993,Anti-Lesbian (Female),0.19286403085824494,29,blue
MO,1993,Anti-Asian,0.5785920925747349,29,blue
MO,1993,Anti-Arab,0.19286403085824494,29,blue
MO,1993,Anti-American Indian or Alaska Native,0.3857280617164899,29,blue
MO,1993,Anti-Jewish,1.1571841851494697,29,blue
MO,1993,Anti-Other Race/Ethnicity/Ancestry,1.1571841851494697,29,blue
MO,1993,Anti-Gay (Male),1.9286403085824495,29,blue
MO,1993,Anti-White,9.257473481195758,29,blue
MO,1993,Anti-Hispanic or Latino,0.19286403085824494,29,blue
MO,1993,Anti-Black or African American,16.200578592092572,29,blue
MO,1993,Anti-Other Religion,0.19286403085824494,29,blue
MO,1994,Anti-Lesbian (Female),0.39161934599569215,29,blue
MO,1994,Anti-Other Race/Ethnicity/Ancestry,0.19580967299784607,29,blue
MO,1994,Anti-Asian,0.9790483649892304,29,blue
MO,1994,Anti-Arab,0.19580967299784607,29,blue
MO,1994,Anti-Hispanic or Latino,0.5874290189935383,29,blue
MO,1994,Anti-White,6.657528881926767,29,blue
MO,1994,Anti-Black or African American,16.056393185823378,29,blue
MO,1994,"Anti-Multiple Races, Group",0.5874290189935383,29,blue
MO,1994,Anti-Gay (Male),1.3706677109849228,29,blue
MO,1994,Anti-Jewish,0.39161934599569215,29,blue
MO,1995,Anti-Hispanic or Latino,0.7782101167315175,29,blue
MO,1995,Anti-Black or African American,14.396887159533073,29,blue
MO,1995,Anti-Islamic (Muslim),0.19455252918287938,29,blue
MO,1995,"Anti-Multiple Races, Group",0.19455252918287938,29,blue
MO,1995,Anti-Asian,0.5836575875486382,29,blue
MO,1995,Anti-Bisexual,0.19455252918287938,29,blue
MO,1995,Anti-White,6.031128404669261,29,blue
MO,1995,Anti-Lesbian (Female),0.38910505836575876,29,blue
MO,1995,Anti-Jewish,0.9727626459143969,29,blue
MO,1995,Anti-Gay (Male),2.5291828793774322,29,blue
MO,1996,Anti-Other Race/Ethnicity/Ancestry,0.5694760820045558,29,blue
MO,1996,Anti-Islamic (Muslim),0.18982536066818528,29,blue
MO,1996,Anti-Black or African American,16.13515565679575,29,blue
MO,1996,Anti-LGBT,0.18982536066818528,29,blue
MO,1996,"Anti-Multiple Races, Group",0.5694760820045558,29,blue
MO,1996,Anti-Hispanic or Latino,1.1389521640091116,29,blue
MO,1996,Anti-White,6.074411541381929,29,blue
MO,1996,"Anti-Multiple Religions, Group",0.18982536066818528,29,blue
MO,1996,Anti-Gay (Male),1.7084282460136675,29,blue
MO,1996,Anti-Jewish,0.37965072133637057,29,blue
MO,1996,Anti-Asian,0.9491268033409264,29,blue
MO,1996,Anti-Protestant,0.18982536066818528,29,blue
MO,1996,Anti-American Indian or Alaska Native,0.18982536066818528,29,blue
MO,1997,Anti-Black or African American,16.745061147695203,29,blue
MO,1997,Anti-Jewish,1.5051740357478833,29,blue
MO,1997,Anti-White,5.079962370649106,29,blue
MO,1997,Anti-Lesbian (Female),0.5644402634054563,29,blue
MO,1997,Anti-Asian,0.37629350893697083,29,blue
MO,1997,Anti-Heterosexual,0.18814675446848542,29,blue
MO,1997,Anti-Other Race/Ethnicity/Ancestry,0.37629350893697083,29,blue
MO,1997,"Anti-Multiple Races, Group",0.9407337723424272,29,blue
MO,1997,Anti-LGBT,0.5644402634054563,29,blue
MO,1997,Anti-Gay (Male),1.8814675446848543,29,blue
MO,1997,Anti-Hispanic or Latino,0.9407337723424272,29,blue
MO,1997,"Anti-Multiple Religions, Group",0.5644402634054563,29,blue
MO,1998,Anti-Black or African American,13.89146138173736,29,blue
MO,1998,Anti-Asian,0.37043897017966293,29,blue
MO,1998,Anti-Hispanic or Latino,0.5556584552694943,29,blue
MO,1998,Anti-American Indian or Alaska Native,0.18521948508983146,29,blue
MO,1998,Anti-Jewish,0.18521948508983146,29,blue
MO,1998,Anti-LGBT,0.5556584552694943,29,blue
MO,1998,Anti-Other Race/Ethnicity/Ancestry,1.1113169105389886,29,blue
MO,1998,Anti-Lesbian (Female),0.18521948508983146,29,blue
MO,1998,Anti-White,3.88960918688646,29,blue
MO,1998,Anti-Gay (Male),1.29653639562882,29,blue
MO,1999,Anti-Jewish,0.3629105425512611,29,blue
MO,1999,Anti-Gay (Male),0.7258210851025222,29,blue
MO,1999,Anti-Hispanic or Latino,0.3629105425512611,29,blue
MO,1999,"Anti-Multiple Races, Group",0.3629105425512611,29,blue
MO,1999,Anti-White,1.996007984031936,29,blue
MO,1999,Anti-Black or African American,9.980039920159681,29,blue
MO,1999,Anti-Asian,0.7258210851025222,29,blue
MO,1999,Anti-Other Race/Ethnicity/Ancestry,0.7258210851025222,29,blue
MO,2000,"Anti-Multiple Religions, Group",0.36251586006887804,29,red
MO,2000,Anti-White,2.5376110204821463,29,red
MO,2000,"Anti-Multiple Races, Group",0.18125793003443902,29,red
MO,2000,Anti-Hispanic or Latino,1.4500634402755121,29,red
MO,2000,Anti-Other Race/Ethnicity/Ancestry,0.543773790103317,29,red
MO,2000,Anti-LGBT,0.18125793003443902,29,red
MO,2000,Anti-Gay (Male),0.36251586006887804,29,red
MO,2000,Anti-Black or African American,6.344027551205365,29,red
MO,2000,Anti-Jewish,0.7250317201377561,29,red
MO,2001,Anti-Asian,0.36277888626881916,29,red
MO,2001,Anti-Black or African American,6.530019952838745,29,red
MO,2001,Anti-Hispanic or Latino,0.36277888626881916,29,red
MO,2001,Anti-Arab,0.36277888626881916,29,red
MO,2001,Anti-Other Religion,0.7255577725376383,29,red
MO,2001,Anti-Other Race/Ethnicity/Ancestry,1.269726101940867,29,red
MO,2001,"Anti-Multiple Races, Group",0.36277888626881916,29,red
MO,2001,Anti-Islamic (Muslim),1.813894431344096,29,red
MO,2001,Anti-White,2.3580627607473246,29,red
MO,2001,Anti-Jewish,0.5441683294032287,29,red
MO,2001,Anti-Gay (Male),1.4511155450752766,29,red
MO,2001,Anti-Lesbian (Female),0.36277888626881916,29,red
MO,2002,Anti-Other Race/Ethnicity/Ancestry,0.5375380756136893,29,red
MO,2002,Anti-Black or African American,6.6296362659021675,29,red
MO,2002,Anti-Asian,0.17917935853789643,29,red
MO,2002,Anti-White,1.4334348683031715,29,red
MO,2002,Anti-Hispanic or Latino,0.35835871707579287,29,red
MO,2002,Anti-LGBT,0.17917935853789643,29,red
MO,2002,Anti-Gay (Male),0.5375380756136893,29,red
MO,2002,Anti-Islamic (Muslim),0.8958967926894822,29,red
MO,2002,Anti-Jewish,0.8958967926894822,29,red
MO,2003,Anti-Protestant,0.17838030681412773,29,red
MO,2003,Anti-Gay (Male),0.7135212272565109,29,red
MO,2003,Anti-Hispanic or Latino,0.17838030681412773,29,red
MO,2003,Anti-Black or African American,5.52978951123796,29,red
MO,2003,Anti-White,1.4270424545130218,29,red
MO,2003,Anti-Other Race/Ethnicity/Ancestry,0.8919015340706385,29,red
MO,2003,Anti-Other Religion,0.35676061362825545,29,red
MO,2003,Anti-Islamic (Muslim),0.35676061362825545,29,red
MO,2003,Anti-Lesbian (Female),0.17838030681412773,29,red
MO,2004,Anti-Protestant,0.17828489926903193,29,red
MO,2004,Anti-Other Race/Ethnicity/Ancestry,0.35656979853806386,29,red
MO,2004,Anti-Black or African American,6.953111071492245,29,red
MO,2004,Anti-LGBT,0.35656979853806386,29,red
MO,2004,Anti-White,1.6045640934212873,29,red
MO,2004,"Anti-Multiple Races, Group",0.35656979853806386,29,red
MO,2004,Anti-Jewish,0.35656979853806386,29,red
MO,2004,Anti-Lesbian (Female),0.5348546978070957,29,red
MO,2004,Anti-American Indian or Alaska Native,0.17828489926903193,29,red
MO,2004,Anti-Gay (Male),0.8914244963451595,29,red
MO,2004,Anti-Asian,0.17828489926903193,29,red
MO,2004,Anti-Hispanic or Latino,0.35656979853806386,29,red
MO,2004,Anti-Islamic (Muslim),0.17828489926903193,29,red
MO,2004,Anti-Heterosexual,0.17828489926903193,29,red
MO,2005,Anti-Lesbian (Female),0.175530981218185,29,red
MO,2005,Anti-Other Religion,0.175530981218185,29,red
MO,2005,Anti-Hispanic or Latino,0.175530981218185,29,red
MO,2005,Anti-Black or African American,8.77654906090925,29,red
MO,2005,Anti-Jewish,0.70212392487274,29,red
MO,2005,Anti-Heterosexual,0.175530981218185,29,red
MO,2005,Anti-White,0.877654906090925,29,red
MO,2005,Anti-LGBT,0.35106196243637,29,red
MO,2005,Anti-Gay (Male),1.40424784974548,29,red
MO,2005,"Anti-Multiple Races, Group",0.877654906090925,29,red
MO,2006,Anti-Catholic,0.17250301880282903,29,red
MO,2006,Anti-Black or African American,6.900120752113161,29,red
MO,2006,Anti-Asian,0.17250301880282903,29,red
MO,2006,Anti-Gay (Male),1.2075211316198033,29,red
MO,2006,Anti-LGBT,0.17250301880282903,29,red
MO,2006,Anti-White,1.7250301880282903,29,red
MO,2006,Anti-Islamic (Muslim),0.34500603760565807,29,red
MO,2006,Anti-Other Religion,0.17250301880282903,29,red
MO,2006,Anti-Hispanic or Latino,0.6900120752113161,29,red
MO,2006,Anti-Other Race/Ethnicity/Ancestry,0.6900120752113161,29,red
MO,2006,Anti-Mental/Physical Disability,0.34500603760565807,29,red
MO,2006,Anti-Jewish,1.3800241504226323,29,red
MO,2006,Anti-Lesbian (Female),0.17250301880282903,29,red
MO,2007,Anti-White,1.7292062943109112,29,red
MO,2007,Anti-Islamic (Muslim),0.17292062943109116,29,red
MO,2007,Anti-Hispanic or Latino,1.0375237765865468,29,red
MO,2007,Anti-Gay (Male),1.3833650354487292,29,red
MO,2007,Anti-Jewish,1.7292062943109112,29,red
MO,2007,Anti-Other Religion,0.17292062943109116,29,red
MO,2007,"Anti-Multiple Races, Group",0.3458412588621823,29,red
MO,2007,Anti-Asian,0.17292062943109116,29,red
MO,2007,Anti-Mental/Physical Disability,0.17292062943109116,29,red
MO,2007,Anti-Other Race/Ethnicity/Ancestry,0.6916825177243646,29,red
MO,2007,Anti-Black or African American,11.931523430745289,29,red
MO,2007,Anti-LGBT,0.17292062943109116,29,red
MO,2008,Anti-White,2.729909571745436,29,red
MO,2008,"Anti-Multiple Races, Group",0.682477392936359,29,red
MO,2008,Anti-Protestant,0.682477392936359,29,red
MO,2008,Anti-American Indian or Alaska Native,0.17061934823408975,29,red
MO,2008,Anti-Other Race/Ethnicity/Ancestry,0.17061934823408975,29,red
MO,2008,Anti-LGBT,0.3412386964681795,29,red
MO,2008,Anti-Black or African American,8.360348063470397,29,red
MO,2008,Anti-Hispanic or Latino,0.8530967411704488,29,red
MO,2008,Anti-Lesbian (Female),0.3412386964681795,29,red
MO,2008,Anti-Jewish,0.8530967411704488,29,red
MO,2008,Anti-Gay (Male),1.5355741341068077,29,red
MO,2008,Anti-Bisexual,0.17061934823408975,29,red
MO,2009,Anti-Asian,0.1677008217340265,29,red
MO,2009,Anti-LGBT,1.677008217340265,29,red
MO,2009,"Anti-Multiple Races, Group",1.1739057521381855,29,red
MO,2009,Anti-Protestant,0.335401643468053,29,red
MO,2009,Anti-Hispanic or Latino,0.335401643468053,29,red
MO,2009,Anti-Lesbian (Female),0.335401643468053,29,red
MO,2009,Anti-Other Race/Ethnicity/Ancestry,0.5031024652020795,29,red
MO,2009,Anti-Other Religion,0.1677008217340265,29,red
MO,2009,Anti-Islamic (Muslim),1.006204930404159,29,red
MO,2009,Anti-White,1.8447090390742915,29,red
MO,2009,Anti-Jewish,1.341606573872212,29,red
MO,2009,Anti-Black or African American,10.565151769243668,29,red
MO,2009,Anti-Gay (Male),1.5093073956062384,29,red
MO,2010,Anti-White,3.3732501264968797,29,red
MO,2010,Anti-Gay (Male),2.1926125822229716,29,red
MO,2010,Anti-American Indian or Alaska Native,0.16866250632484397,29,red
MO,2010,Anti-Protestant,0.33732501264968795,29,red
MO,2010,Anti-LGBT,1.0119750379490637,29,red
MO,2010,Anti-Black or African American,10.963062911114859,29,red
MO,2010,Anti-Atheism/Agnosticism,0.16866250632484397,29,red
MO,2010,Anti-Other Race/Ethnicity/Ancestry,0.6746500252993759,29,red
MO,2010,Anti-Catholic,0.5059875189745319,29,red
MO,2010,Anti-Jewish,0.6746500252993759,29,red
MO,2010,Anti-Islamic (Muslim),1.0119750379490637,29,red
MO,2010,Anti-Asian,0.5059875189745319,29,red
MO,2010,"Anti-Multiple Races, Group",0.33732501264968795,29,red
MO,2010,Anti-Hispanic or Latino,1.517962556923596,29,red
MO,2010,Anti-Lesbian (Female),0.5059875189745319,29,red
MO,2011,Anti-Protestant,0.16972165648336726,29,red
MO,2011,Anti-American Indian or Alaska Native,0.16972165648336726,29,red
MO,2011,Anti-Other Religion,0.16972165648336726,29,red
MO,2011,Anti-Hispanic or Latino,0.678886625933469,29,red
MO,2011,Anti-Other Race/Ethnicity/Ancestry,0.3394433129667345,29,red
MO,2011,Anti-White,2.0366598778004072,29,red
MO,2011,"Anti-Multiple Races, Group",0.16972165648336726,29,red
MO,2011,Anti-Lesbian (Female),0.16972165648336726,29,red
MO,2011,Anti-Islamic (Muslim),0.16972165648336726,29,red
MO,2011,Anti-Gay (Male),2.3761031907671417,29,red
MO,2011,Anti-Jewish,0.8486082824168364,29,red
MO,2011,Anti-Black or African American,10.01357773251867,29,red
MO,2011,Anti-LGBT,2.5458248472505094,29,red
MO,2011,Anti-Asian,0.678886625933469,29,red
MO,2012,Anti-Hispanic or Latino,0.671591672263264,29,red
MO,2012,Anti-Catholic,0.167897918065816,29,red
MO,2012,Anti-American Indian or Alaska Native,0.671591672263264,29,red
MO,2012,Anti-Lesbian (Female),0.167897918065816,29,red
MO,2012,Anti-Black or African American,7.387508394895903,29,red
MO,2012,Anti-Gay (Male),1.5110812625923438,29,red
MO,2012,Anti-Jewish,0.8394895903290799,29,red
MO,2012,"Anti-Multiple Races, Group",0.335795836131632,29,red
MO,2012,Anti-Bisexual,0.167897918065816,29,red
MO,2012,Anti-Other Religion,0.335795836131632,29,red
MO,2012,Anti-Mental/Physical Disability,0.335795836131632,29,red
MO,2012,Anti-Islamic (Muslim),0.167897918065816,29,red
MO,2012,Anti-White,2.686366689053056,29,red
MO,2012,"Anti-Multiple Religions, Group",0.167897918065816,29,red
MO,2012,Anti-LGBT,1.8468770987239758,29,red
MO,2016,Anti-Gay (Male),0.5103776794828172,29,red
MO,2016,Unknown,0.1701258931609391,29,red
MO,2016,Anti-White,4.763525008506295,29,red
MO,2016,Anti-Other Race/Ethnicity/Ancestry,0.1701258931609391,29,red
MO,2016,Anti-Hispanic or Latino,0.1701258931609391,29,red
MO,2016,Anti-LGBT,0.6805035726437564,29,red
MO,2016,Anti-Female,0.1701258931609391,29,red
MO,2016,Anti-American Indian or Alaska Native,0.1701258931609391,29,red
MO,2016,Anti-Islamic (Muslim),1.0207553589656344,29,red
MO,2016,Anti-Catholic,0.3402517863218782,29,red
MO,2016,Anti-Black or African American,5.784280367471929,29,red
MO,2016,Anti-Other Christian,0.3402517863218782,29,red
MO,2016,Anti-Arab,0.1701258931609391,29,red
MO,2016,Anti-Lesbian (Female),0.3402517863218782,29,red
MO,2016,Anti-Jewish,0.3402517863218782,29,red
MO,2017,Anti-Other Race/Ethnicity/Ancestry,0.16700066800267202,29,red
MO,2017,Anti-Hispanic or Latino,1.169004676018704,29,red
MO,2017,"Anti-Multiple Races, Group",0.33400133600534404,29,red
MO,2017,Anti-Asian,0.33400133600534404,29,red
MO,2017,Anti-Gay (Male),1.503006012024048,29,red
MO,2017,Anti-Islamic (Muslim),0.501002004008016,29,red
MO,2017,Anti-Female,0.16700066800267202,29,red
MO,2017,Anti-LGBT,0.33400133600534404,29,red
MO,2017,Anti-Jewish,0.8350033400133601,29,red
MO,2017,Anti-White,3.3400133600534403,29,red
MO,2017,Anti-Sikh,0.16700066800267202,29,red
MO,2017,Anti-Other Religion,0.33400133600534404,29,red
MO,2017,Anti-Transgender,0.16700066800267202,29,red
MO,2017,Anti-Lesbian (Female),0.33400133600534404,29,red
MO,2017,Anti-Black or African American,7.682030728122912,29,red
MO,2018,Anti-Sikh,0.3318951211417192,29,red
MO,2018,Anti-Asian,0.1659475605708596,29,red
MO,2018,Anti-Gay (Male),0.9956853634251577,29,red
MO,2018,Anti-American Indian or Alaska Native,0.3318951211417192,29,red
MO,2018,Anti-Other Christian,0.3318951211417192,29,red
MO,2018,Anti-Other Race/Ethnicity/Ancestry,0.1659475605708596,29,red
MO,2018,Anti-Hispanic or Latino,0.49784268171257884,29,red
MO,2018,Anti-Transgender,0.1659475605708596,29,red
MO,2018,"Anti-Multiple Races, Group",0.3318951211417192,29,red
MO,2018,Anti-Hindu,0.1659475605708596,29,red
